ID,TANAP ID,Indexnr,Archief Amsterdam of Zeeland?,Deel,Folio-begin,Folio-eind,Scan-begin,Scan-Eind,Enkel gescanned of dubbel?,RGP Deel,RGP START,Jaar,Beschrijving,Datum,Datum (nummeriek),LINK naar eerste scan,Bestandsnaam van eerste scan,LINK naar laatste scan,Bestandsnaam van laatste scan,HTR van IJsberg beschikbaar?
538,52144,2365,A,,2030,2303,25,300,Dubbel,10,#N/A,1737,Origineele missive van generaal en raden aan de vergadering van seventiene geschreven den 2 April 1737.,2 april 1737,2-04-1737,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2365/file/NL-HaNA_1.04.02_2365_0025,NL-HaNA_1.04.02_2365_0025,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2365/file/NL-HaNA_1.04.02_2365_0300,NL-HaNA_1.04.02_2365_0300,FALSE
539,52145,2365,A,,2304,2314,304,315,Enkel,10,#N/A,1737,Origineele secreete missive van generaal en raden aan de vergadering van seventiene geschreven den 2 April 1737.,2 april 1737,2-04-1737,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2365/file/NL-HaNA_1.04.02_2365_0304,NL-HaNA_1.04.02_2365_0304,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2365/file/NL-HaNA_1.04.02_2365_0315,NL-HaNA_1.04.02_2365_0315,FALSE
540,53784,2392,A,,76,445,181,927,Enkel,10,1,1737,Origineele missive door generaal en raden [tot Batavia] aan de vergadering van seventien van 28 November 1737.,28 november 1737,28-11-1737,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2392/file/NL-HaNA_1.04.02_2392_0181,NL-HaNA_1.04.02_2392_0181,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2392/file/NL-HaNA_1.04.02_2392_0927,NL-HaNA_1.04.02_2392_0927,FALSE
541,53790,2393,A,,475,693,17,439,Enkel,10,#N/A,1737,"Copia generale missive door generaal en raden [tot Batavia] aan de vergadering van 17ne in dato 2 April 1737, zijnde de origineele bereijts met 't theeschip Westenbeek ontfangen."," 2 April 1737, zijnde de origineele bereijts met 't theeschip Westenbeek ontfangen.",2-04-1737,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2393/file/NL-HaNA_1.04.02_2393_0017,NL-HaNA_1.04.02_2393_0017,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2393/file/NL-HaNA_1.04.02_2393_0439,NL-HaNA_1.04.02_2393_0439,FALSE
542,53836,2394,A,,1056,1345,45,624,Enkel,10,49,1738,Origineele missive door generaal en raden aan de vergadering van seventhiene geschreven in dato 25 Januarij 1738., 25 Januarij 1738.,25-01-1738,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2394/file/NL-HaNA_1.04.02_2394_0045,NL-HaNA_1.04.02_2394_0045,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2394/file/NL-HaNA_1.04.02_2394_0624,NL-HaNA_1.04.02_2394_0624,FALSE
543,53893,2397,A,,2372,2594,33,491,Enkel,10,87,1738,Origineele brief door generaal en raden aan de vergaderingh van seventhiene geschreven in dato 31 Maart 1738., 31 Maart 1738.,31-03-1738,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2397/file/NL-HaNA_1.04.02_2397_0033,NL-HaNA_1.04.02_2397_0033,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2397/file/NL-HaNA_1.04.02_2397_0491,NL-HaNA_1.04.02_2397_0491,FALSE
544,55299,2419,A,,14,551,45,1131,Enkel,10,112,1738,Origineele missive door den gouverneur generaal en raden van Indien tot Batavia aan de vergadering van seventiene geschreven in dato 10 November 1738., 10 November 1738.,10-11-1738,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2419/file/NL-HaNA_1.04.02_2419_0045,NL-HaNA_1.04.02_2419_0045,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2419/file/NL-HaNA_1.04.02_2419_1131,NL-HaNA_1.04.02_2419_1131,FALSE
545,55307,2420,A,,596,752,15,331,Enkel,10,#N/A,1738,Copia generale brief in dato 31 Maart 1738 aan de vergadering van 17 zijnde de origineele bereijds met de Booth en 's Heeren Arendskerke afgesonden., 31 Maart 1738 aan de vergadering van 17 zijnde de origineele bereijds met de Booth en 's Heeren Arendskerke afgesonden.,31-03-1738,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2420/file/NL-HaNA_1.04.02_2420_0015,NL-HaNA_1.04.02_2420_0015,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2420/file/NL-HaNA_1.04.02_2420_0331,NL-HaNA_1.04.02_2420_0331,FALSE
546,55357,2422,A,,1557,2006,49,949,Enkel,10,175,1739,Origineele missive door den generaal en de raden van Indien aan de vergadering van seventiene geschreven den 31 Januarij 1739.,31 januarij 1739,31-01-1739,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2422/file/NL-HaNA_1.04.02_2422_0049,NL-HaNA_1.04.02_2422_0049,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2422/file/NL-HaNA_1.04.02_2422_0949,NL-HaNA_1.04.02_2422_0949,FALSE
547,55406,2425,A,,2943,3175,35,513,Enkel,10,#N/A,1739,Origineele brief door generaal en raden [tot Batavia] aan de vergadering van seventiene gezonden den 5 April 1739.,5 april 1739,5-04-1739,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2425/file/NL-HaNA_1.04.02_2425_0035,NL-HaNA_1.04.02_2425_0035,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2425/file/NL-HaNA_1.04.02_2425_0513,NL-HaNA_1.04.02_2425_0513,FALSE
548,57178,2450,A,2,1,557,16,1128,Enkel,10,#N/A,1739,Copia generale missive door generaal en raden aan de vergadering van seventiene geschreven in dato 12 December 1739., 12 December 1739.,12-12-1739,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2450/file/NL-HaNA_1.04.02_2450_0016,NL-HaNA_1.04.02_2450_0016,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2450/file/NL-HaNA_1.04.02_2450_1128,NL-HaNA_1.04.02_2450_1128,FALSE
549,57179,2450,A,3,1,63,16,140,Enkel,10,#N/A,1739,Copia secreete missive door generaal en raden aan de vergadering van 17 in dato 12 December 1739., 12 December 1739.,12-12-1739,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2450/file/NL-HaNA_1.04.02_2450_0016,NL-HaNA_1.04.02_2450_0016,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2450/file/NL-HaNA_1.04.02_2450_0140,NL-HaNA_1.04.02_2450_0140,FALSE
550,57226,2452,A,,12,355,38,724,Enkel,10,413,1740,Origineele missive door den gouverneur generaal en raden van Indien geschreven aan de vergadering van seventhiene gedateert 12 Januarij 1740., 12 Januarij 1740.,12-01-1740,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2452/file/NL-HaNA_1.04.02_2452_0038,NL-HaNA_1.04.02_2452_0038,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2452/file/NL-HaNA_1.04.02_2452_0724,NL-HaNA_1.04.02_2452_0724,FALSE
551,58889,2479,A,,13,57,40,128,Enkel,10,494,1740,Origineele missive door den gouverneur generaal en de raden van Indien te Batavia aan de vergadering van seventiene geschreven in dato 31 October 1740., 31 October 1740.,31-10-1740,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2479/file/NL-HaNA_1.04.02_2479_0040,NL-HaNA_1.04.02_2479_0040,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2479/file/NL-HaNA_1.04.02_2479_0128,NL-HaNA_1.04.02_2479_0128,FALSE
552,58904,2480,A,,430,437,45,57,Enkel,10,#N/A,1740,Origineele missive door den gouverneur generaal en raden van Indien te Batavia aan de vergadering van 17 geschreven in dato 1 December 1740., 1 December 1740.,1-12-1740,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2480/file/NL-HaNA_1.04.02_2480_0045,NL-HaNA_1.04.02_2480_0045,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2480/file/NL-HaNA_1.04.02_2480_0057,NL-HaNA_1.04.02_2480_0057,FALSE
553,58906,2480,A,,442,445,69,73,Enkel,10,#N/A,1740,Origineele missive door den gouverneur generaal en raden van Indien te Batavia aan de vergadering van 17 geschreven in dato 1 December 1740., 1 December 1740.,1-12-1740,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2480/file/NL-HaNA_1.04.02_2480_0069,NL-HaNA_1.04.02_2480_0069,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2480/file/NL-HaNA_1.04.02_2480_0073,NL-HaNA_1.04.02_2480_0073,FALSE
554,58924,2481,A,,844,1473,43,1321,Enkel,10,496,1741,Origineele missive door den gouverneur generaal en de raden van Indien te Batavia aande vergadering van 17 geschreven in dato 10 Januarij 1741., 10 Januarij 1741.,10-01-1741,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2481/file/NL-HaNA_1.04.02_2481_0043,NL-HaNA_1.04.02_2481_0043,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2481/file/NL-HaNA_1.04.02_2481_1321,NL-HaNA_1.04.02_2481_1321,FALSE
555,58925,2481,A,,1474,1476,1325,1329,Enkel,10,#N/A,1741,Origineele missive door den gouverneur generaal en de raden van Indien te Batavia aande vergadering van 17 geschreven in dato 10 Januarij 1741., 10 Januarij 1741.,10-01-1741,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2481/file/NL-HaNA_1.04.02_2481_1325,NL-HaNA_1.04.02_2481_1325,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2481/file/NL-HaNA_1.04.02_2481_1329,NL-HaNA_1.04.02_2481_1329,FALSE
556,58942,2482,A,,1719,1722,283,289,Enkel,10,#N/A,1740,Copia missive door generaal en raden aan de vergadering van 17 geschreven den 1 December 1740.,1 december 1740,1-12-1740,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2482/file/NL-HaNA_1.04.02_2482_0283,NL-HaNA_1.04.02_2482_0283,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2482/file/NL-HaNA_1.04.02_2482_0289,NL-HaNA_1.04.02_2482_0289,FALSE
557,58995,2484,A,,2610,2870,35,559,Enkel,10,598,1741,Origineele missive door den gouverneur generaal en de raden van Indien aan de vergadering van 17 geschreven in dato 25 Maart 1741., 25 Maart 1741.,25-03-1741,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2484/file/NL-HaNA_1.04.02_2484_0035,NL-HaNA_1.04.02_2484_0035,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2484/file/NL-HaNA_1.04.02_2484_0559,NL-HaNA_1.04.02_2484_0559,FALSE
558,60668,2513,A,,1,808,27,1657,Enkel,10,#N/A,1741,Origineele missive door den gouverneur generaal en de raden van Indien tot Batavia aan de vergadering van seventiene geschreven in dato 6 November 1741 [met voorafgaand een register genummerd A tot en met G] [de laatste bladzijde is genummerd 808A]., 6 November 1741 [met voorafgaand een register genummerd A tot en met G] [de laatste bladzijde is genummerd 808A].,6-11-1741,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2513/file/NL-HaNA_1.04.02_2513_0027,NL-HaNA_1.04.02_2513_0027,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2513/file/NL-HaNA_1.04.02_2513_1657,NL-HaNA_1.04.02_2513_1657,FALSE
559,60669,2513,A,,809,812,1661,1668,Enkel,10,#N/A,1741,Origineele missive van den gouverneur generaal Thedens aan de vergadering der heeren seventiene in dato 6 November 1741 [folio 809 was oorspronkelijk genummerd als 808B]., 6 November 1741 [folio 809 was oorspronkelijk genummerd als 808B].,6-11-1741,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2513/file/NL-HaNA_1.04.02_2513_1661,NL-HaNA_1.04.02_2513_1661,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2513/file/NL-HaNA_1.04.02_2513_1668,NL-HaNA_1.04.02_2513_1668,FALSE
560,60671,2514,A,,3,87,27,197,Enkel,10,#N/A,1741,Originele missive door den gouverneur generaal en de raden van India tot Batavia geschreven in dato 6 December 1741 aan de vergadering van seventiene met een post scriptum inhoudende het ontdekte verraad op 't schip 't Hof Niet Altijd Somer op den 22 November tusschen Gale en Batavia gesmeed door de aan boord zijnde Bougineesen en Maleijers., 6 December 1741 aan de vergadering van seventiene met een post scriptum inhoudende het ontdekte verraad op 't schip 't Hof Niet Altijd Somer op den 22 November tusschen Gale en Batavia gesmeed door de aan boord zijnde Bougineesen en Maleijers.,6-12-1741,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2514/file/NL-HaNA_1.04.02_2514_0027,NL-HaNA_1.04.02_2514_0027,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2514/file/NL-HaNA_1.04.02_2514_0197,NL-HaNA_1.04.02_2514_0197,FALSE
561,60695,2514,A,,0,0,14,14,Enkel,10,#N/A,1741,"Copia missive door generaal en raden per de naschepen Polanen en Annestijn aan de vergadering van seventiene afgesonden in dato 25 Maart 1741 [ontbreekt, te vinden in VOC 2484 folio 2610]."," 25 Maart 1741 [ontbreekt, te vinden in VOC 2484 folio 2610].",25-03-1741,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2514/file/NL-HaNA_1.04.02_2514_0014,NL-HaNA_1.04.02_2514_0014,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2514/file/NL-HaNA_1.04.02_2514_0014,NL-HaNA_1.04.02_2514_0014,FALSE
562,60749,2515,A,,754,934,31,401,Enkel,10,767,1742,Origineele missive door den gouverneur generaal en de raden van Indien tot Batavia aande vergadering van 17 geschreven in dato 14 Januarij 1742., 14 Januarij 1742.,14-01-1742,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2515/file/NL-HaNA_1.04.02_2515_0031,NL-HaNA_1.04.02_2515_0031,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2515/file/NL-HaNA_1.04.02_2515_0401,NL-HaNA_1.04.02_2515_0401,FALSE
563,60771,2515,A,,1199,1228,967,1025,Enkel,10,799,1742,"Origineele missive door den gouverneur generaal ende raden van Indien tot Batavia aande vergadering van 17 geschreven in dato 10 Februarij 1742 met een post scriptum, inhoudende de eerste tijding die generaal en raden zedert de bewuste massacre der Chineesen uijt China gekregen hebben."," 10 Februarij 1742 met een post scriptum, inhoudende de eerste tijding die generaal en raden zedert de bewuste massacre der Chineesen uijt China gekregen hebben.",10-02-1742,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2515/file/NL-HaNA_1.04.02_2515_0967,NL-HaNA_1.04.02_2515_0967,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2515/file/NL-HaNA_1.04.02_2515_1025,NL-HaNA_1.04.02_2515_1025,FALSE
564,60785,2516,A,,1309,1642,33,703,Enkel,10,807,1742,Origineele missive door den gouverneur generaal en raden van Indien tot Batavia aan de vergadering van 17 geschreven in dato 5 April 1742., 5 April 1742.,5-04-1742,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2516/file/NL-HaNA_1.04.02_2516_0033,NL-HaNA_1.04.02_2516_0033,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2516/file/NL-HaNA_1.04.02_2516_0703,NL-HaNA_1.04.02_2516_0703,FALSE
565,63055,2550,A,,17,757,27,798,Dubbel,10,857,1742,Origineele missive door den gouverneur generaal en raden van Indien tot Batavia aan de vergadering van 17 geschreven in dato 5 December 1742 met een post scriptum., 5 December 1742 met een post scriptum.,5-12-1742,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2550/file/NL-HaNA_1.04.02_2550_0027,NL-HaNA_1.04.02_2550_0027,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2550/file/NL-HaNA_1.04.02_2550_0798,NL-HaNA_1.04.02_2550_0798,FALSE
566,63057,2550,A,,761,773,786,798,Dubbel,10,#N/A,1742,Origineele aparte missive door den gouverneur generaal en raden van Indien tot Batavia aan de vergadering van 17 geschreven in dato 5 December 1742., 5 December 1742.,5-12-1742,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2550/file/NL-HaNA_1.04.02_2550_0786,NL-HaNA_1.04.02_2550_0786,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2550/file/NL-HaNA_1.04.02_2550_0798,NL-HaNA_1.04.02_2550_0798,FALSE
567,63123,2552,A,,1275,1290,20,36,Dubbel,10,#N/A,1742,Origineele nadere missive door generaal en raden aan de vergadering van seventiene geschreven in dato 17 December 1742., 17 December 1742.,17-12-1742,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2552/file/NL-HaNA_1.04.02_2552_0020,NL-HaNA_1.04.02_2552_0020,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2552/file/NL-HaNA_1.04.02_2552_0036,NL-HaNA_1.04.02_2552_0036,FALSE
568,63129,2552,A,,1306,1371,60,128,Dubbel,10,1001,1743,Origineele missive door generaal en raden aan de vergadering van seventiene geschreven in dato 11 Januarij 1743., 11 Januarij 1743.,11-01-1743,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2552/file/NL-HaNA_1.04.02_2552_0060,NL-HaNA_1.04.02_2552_0060,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2552/file/NL-HaNA_1.04.02_2552_0128,NL-HaNA_1.04.02_2552_0128,FALSE
569,63157,2553,A,,1592,1906,14,335,Dubbel,10,1016,1743,Origineele missive door generaal en raden aan de vergadering van seventiene geschreven in dato 5 April 1743 met een post scriptum., 5 April 1743 met een post scriptum.,5-04-1743,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2553/file/NL-HaNA_1.04.02_2553_0014,NL-HaNA_1.04.02_2553_0014,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2553/file/NL-HaNA_1.04.02_2553_0335,NL-HaNA_1.04.02_2553_0335,FALSE
570,65206,2590,A,,10,47,43,123,Enkel,11,1,1743,Origineele missive door generaal en raden aan de vergadering van seventiene geschreven in dato 3 Julij 1743., 3 Julij 1743.,3-07-1743,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2590/file/NL-HaNA_1.04.02_2590_0043,NL-HaNA_1.04.02_2590_0043,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2590/file/NL-HaNA_1.04.02_2590_0123,NL-HaNA_1.04.02_2590_0123,FALSE
571,65218,2590,A,,131,226,335,525,Enkel,11,8,1743,Originele missive door generaal en raden aan de vergadering van 17 in dato 15 October 1743., 15 October 1743.,15-10-1743,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2590/file/NL-HaNA_1.04.02_2590_0335,NL-HaNA_1.04.02_2590_0335,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2590/file/NL-HaNA_1.04.02_2590_0525,NL-HaNA_1.04.02_2590_0525,FALSE
572,65248,2590,A,,525,536,1239,1261,Enkel,11,23,1743,Origineele missive door generaal en raden aan de vergadering van seventiene geschreven in dato 5 November 1743 met een post scriptum., 5 November 1743 met een post scriptum.,5-11-1743,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2590/file/NL-HaNA_1.04.02_2590_1239,NL-HaNA_1.04.02_2590_1239,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2590/file/NL-HaNA_1.04.02_2590_1261,NL-HaNA_1.04.02_2590_1261,FALSE
573,65253,2590,A,,548,554,1285,1297,Enkel,11,25,1743,Origineele secreete missive door generaal en raden aan de vergadering van seventiene in dato 5 November 1743., 5 November 1743.,5-11-1743,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2590/file/NL-HaNA_1.04.02_2590_1285,NL-HaNA_1.04.02_2590_1285,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2590/file/NL-HaNA_1.04.02_2590_1297,NL-HaNA_1.04.02_2590_1297,FALSE
574,65255,2591,A,,565,1221,33,1358,Enkel,11,27,1743,Originele missive door generaal en raden aan de vergadering van seventiene in dato 31 December 1743., 31 December 1743.,31-12-1743,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2591/file/NL-HaNA_1.04.02_2591_0033,NL-HaNA_1.04.02_2591_0033,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2591/file/NL-HaNA_1.04.02_2591_1358,NL-HaNA_1.04.02_2591_1358,FALSE
575,169660,2364,A,,1882,1914,21,54,Dubbel,10,#N/A,1737,Origineele missive door generaal en raden aan de vergadering van seventiene geschreven in dato 5 Februarij 1737., 5 Februarij 1737.,5-02-1737,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2364/file/NL-HaNA_1.04.02_2364_0021,NL-HaNA_1.04.02_2364_0021,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2364/file/NL-HaNA_1.04.02_2364_0054,NL-HaNA_1.04.02_2364_0054,FALSE
576,169691,2454,A,,852,1169,35,651,Enkel,10,461,1740,Origineele brief door generaal en raden aan de vergadering van seventienen geschreven in dato 31 Maart 1740., 31 Maart 1740.,31-03-1740,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2454/file/NL-HaNA_1.04.02_2454_0035,NL-HaNA_1.04.02_2454_0035,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2454/file/NL-HaNA_1.04.02_2454_0651,NL-HaNA_1.04.02_2454_0651,FALSE
577,,2394,A,,1056,1101,45,624,Enkel,10,81,1738,Een secrete in dato 25 januarij 1738 (onderdeel van 53836), 25 januarij 1738 (onderdeel van 53836),25-01-1738,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2394/file/NL-HaNA_1.04.02_2394_0045,NL-HaNA_1.04.02_2394_0045,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/2394/file/NL-HaNA_1.04.02_2394_0624,NL-HaNA_1.04.02_2394_0624,FALSE
578,107132,7556,Z,,1,45,9,53,Dubbel,10,#N/A,1738,Origineele generaale missive van haer Eds. aan de heeren bewindhebberen ter vergadering van de seventhiene ter presidiale kamer tot Amsterdam gedateert den 28 Januarij 1738., den 28 Januarij 1738.,28-01-1738,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7556/file/NL-HaNA_1.04.02_7556_0009,NL-HaNA_1.04.02_7556_0009,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7556/file/NL-HaNA_1.04.02_7556_0053,NL-HaNA_1.04.02_7556_0053,TRUE
579,107134,7558,Z,1,43,57,49,61,Dubbel,10,#N/A,1740,Origineele missive van haar Eds. den gouverneur generaal en de raden van India tot Batavia aan den hoog Eds. heeren 17 in 't patria van dato 1 December 1740., 1 December 1740.,1-12-1740,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7558/file/NL-HaNA_1.04.02_7558_0049,NL-HaNA_1.04.02_7558_0049,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7558/file/NL-HaNA_1.04.02_7558_0061,NL-HaNA_1.04.02_7558_0061,TRUE
580,107169,7559,Z,6,153,161,349,358,Dubbel,10,#N/A,1740,Copia briefjes van haar hoog Eds. op den 1 December 1740.,1 december 1740,1-12-1740,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7559/file/NL-HaNA_1.04.02_7559_0349,NL-HaNA_1.04.02_7559_0349,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7559/file/NL-HaNA_1.04.02_7559_0358,NL-HaNA_1.04.02_7559_0358,TRUE
581,107182,7560,Z,,5,241,9,245,Dubbel,10,#N/A,1741,Origineele generale missive aan den heeren zeventiene gedateert 6 December 1741 te Batavia., 6 December 1741 te Batavia.,6-12-1741,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7560/file/NL-HaNA_1.04.02_7560_0009,NL-HaNA_1.04.02_7560_0009,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7560/file/NL-HaNA_1.04.02_7560_0245,NL-HaNA_1.04.02_7560_0245,TRUE
582,107192,7561,Z,,1,68,5,76,Dubbel,10,#N/A,1742,Origineele missive geschreven door haar Eds. den gouverneur generaal en de raden van India tot Batavia aan de hoog edele heeren seventhienen in 't patria gedateerd den 18 Februarij 1742., den 18 Februarij 1742.,18-02-1742,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7561/file/NL-HaNA_1.04.02_7561_0005,NL-HaNA_1.04.02_7561_0005,https://www.nationaalarchief.nl/onderzoeken/archief/1.04.02/invnr/7561/file/NL-HaNA_1.04.02_7561_0076,NL-HaNA_1.04.02_7561_0076,TRUE
